run_signature,run_id,search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,seed,is_baseline,run_runtime_seconds,stage01_runtime_seconds,stage04_runtime_seconds,stage09_runtime_seconds,warning_count,drop_low_tail_models_quantile,min_item_sd,max_item_mean,min_abs_point_biserial,min_models_per_item,min_item_coverage
compact_broad::compact_validation_fixture::ceiling_strict::deterministic_info::seed-11,compact_broad__compact_validation_fixture__ceiling_strict__deterministic_info__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,ceiling_strict,ceiling_variants,use the stricter 0.95 near-ceiling threshold without re-enabling discrimination,deterministic_info,11,False,2.0071289589395747,0.0376789170550182,0.0845770420273765,1.010569249978289,6,0.001,0.01,0.95,0.0,10,0.8
compact_broad::compact_validation_fixture::ceiling_strict::deterministic_info::seed-19,compact_broad__compact_validation_fixture__ceiling_strict__deterministic_info__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,ceiling_strict,ceiling_variants,use the stricter 0.95 near-ceiling threshold without re-enabling discrimination,deterministic_info,19,False,2.0621202061884105,0.0390194160863757,0.0878405000548809,1.0454709159675986,6,0.001,0.01,0.95,0.0,10,0.8
compact_broad::compact_validation_fixture::ceiling_off::random_cv::seed-7,compact_broad__compact_validation_fixture__ceiling_off__random_cv__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,ceiling_off,ceiling_variants,turn the near-ceiling filter off,random_cv,7,False,2.675340998102911,0.0386073330882936,0.7296566249569878,1.0296588329365477,6,0.001,0.01,1.0,0.0,10,0.8
compact_broad::compact_validation_fixture::ceiling_off::random_cv::seed-11,compact_broad__compact_validation_fixture__ceiling_off__random_cv__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,ceiling_off,ceiling_variants,turn the near-ceiling filter off,random_cv,11,False,2.6912123722722754,0.0393104160903021,0.728984208079055,1.027192874928005,6,0.001,0.01,1.0,0.0,10,0.8
compact_broad::compact_validation_fixture::ceiling_off::random_cv::seed-19,compact_broad__compact_validation_fixture__ceiling_off__random_cv__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,ceiling_off,ceiling_variants,turn the near-ceiling filter off,random_cv,19,False,2.6716058751335368,0.040229917038232,0.7278445829870179,1.0135010000085458,6,0.001,0.01,1.0,0.0,10,0.8
compact_broad::compact_validation_fixture::ceiling_off::deterministic_info::seed-7,compact_broad__compact_validation_fixture__ceiling_off__deterministic_info__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,ceiling_off,ceiling_variants,turn the near-ceiling filter off,deterministic_info,7,False,2.0587342920480296,0.0391984169837087,0.0884359579067677,1.0376714169979095,6,0.001,0.01,1.0,0.0,10,0.8
compact_broad::compact_validation_fixture::ceiling_off::deterministic_info::seed-11,compact_broad__compact_validation_fixture__ceiling_off__deterministic_info__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,ceiling_off,ceiling_variants,turn the near-ceiling filter off,deterministic_info,11,False,2.03738600097131,0.0394201249582693,0.090053042047657,0.996307999943383,6,0.001,0.01,1.0,0.0,10,0.8
compact_broad::compact_validation_fixture::ceiling_off::deterministic_info::seed-19,compact_broad__compact_validation_fixture__ceiling_off__deterministic_info__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,ceiling_off,ceiling_variants,turn the near-ceiling filter off,deterministic_info,19,False,2.0583683758741245,0.0379801669623702,0.0877662919228896,1.0310304999584332,6,0.001,0.01,1.0,0.0,10,0.8
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-7,compact_broad__compact_validation_fixture__discrimination_strict__random_cv__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,7,False,2.6994194571161643,0.0411284160800278,0.7294703330844641,0.9998254579259084,6,0.001,0.01,0.99,0.1,10,0.8
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-11,compact_broad__compact_validation_fixture__discrimination_strict__random_cv__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,11,False,2.706744250725023,0.0391813749447464,0.7299144170247018,1.0271592499921098,6,0.001,0.01,0.99,0.1,10,0.8
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-19,compact_broad__compact_validation_fixture__discrimination_strict__random_cv__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,19,False,2.724377835751511,0.0406204169848933,0.7319713749457151,1.0419962089508772,6,0.001,0.01,0.99,0.1,10,0.8
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-7,compact_broad__compact_validation_fixture__discrimination_strict__deterministic_info__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,7,False,2.066924123908393,0.0386257079662755,0.0866728749824687,1.0629727500490844,6,0.001,0.01,0.99,0.1,10,0.8
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-11,compact_broad__compact_validation_fixture__discrimination_strict__deterministic_info__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,11,False,2.103908082935959,0.0386526669608429,0.0871307919733226,1.063915624981746,6,0.001,0.01,0.99,0.1,10,0.8
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-19,compact_broad__compact_validation_fixture__discrimination_strict__deterministic_info__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,19,False,2.0381690851645544,0.0382519580889493,0.0857422089902684,1.0283012500731274,6,0.001,0.01,0.99,0.1,10,0.8
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-7,compact_broad__compact_validation_fixture__coverage_soft__random_cv__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,7,False,2.742040083860047,0.0398489159997552,0.7353424580069259,1.046686250017956,6,0.001,0.01,0.99,0.0,10,0.7
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-11,compact_broad__compact_validation_fixture__coverage_soft__random_cv__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,11,False,2.7128642078023404,0.0380038329167291,0.7360899999039248,1.027129500056617,6,0.001,0.01,0.99,0.0,10,0.7
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-19,compact_broad__compact_validation_fixture__coverage_soft__random_cv__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,19,False,2.7514903340488672,0.0382382919779047,0.725116917048581,1.0607744590379298,6,0.001,0.01,0.99,0.0,10,0.7
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-7,compact_broad__compact_validation_fixture__coverage_soft__deterministic_info__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,7,False,2.0994082911638543,0.039930458064191,0.0903206249931827,1.038191583007574,6,0.001,0.01,0.99,0.0,10,0.7
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-11,compact_broad__compact_validation_fixture__coverage_soft__deterministic_info__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,11,False,2.0988158349646255,0.0400009589502587,0.088404459063895,1.044606375042349,6,0.001,0.01,0.99,0.0,10,0.7
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-19,compact_broad__compact_validation_fixture__coverage_soft__deterministic_info__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,19,False,2.110467332880944,0.0409471669699996,0.0905537500511854,1.066614999901503,6,0.001,0.01,0.99,0.0,10,0.7
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-7,compact_broad__compact_validation_fixture__coverage_strict__random_cv__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,7,False,2.7338030422106385,0.038406208041124,0.7377154999412596,1.058418000000529,6,0.001,0.01,0.99,0.0,18,0.9
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-11,compact_broad__compact_validation_fixture__coverage_strict__random_cv__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,11,False,2.773162459139712,0.0402490419801324,0.7412065420066938,1.0742883749771863,6,0.001,0.01,0.99,0.0,18,0.9
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-19,compact_broad__compact_validation_fixture__coverage_strict__random_cv__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,19,False,2.7389275840250775,0.0395196659956127,0.7329689579783008,1.0387974999612195,6,0.001,0.01,0.99,0.0,18,0.9
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-7,compact_broad__compact_validation_fixture__coverage_strict__deterministic_info__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,7,False,2.1519634149735793,0.0399733330123126,0.0898346249014139,1.0915559580316767,6,0.001,0.01,0.99,0.0,18,0.9
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-11,compact_broad__compact_validation_fixture__coverage_strict__deterministic_info__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,11,False,2.1193651679204777,0.0420694589847698,0.0857766249682754,1.0554192080162466,6,0.001,0.01,0.99,0.0,18,0.9
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-19,compact_broad__compact_validation_fixture__coverage_strict__deterministic_info__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,19,False,2.1000670838402584,0.039992208010517,0.0887925829738378,1.0591809999896211,6,0.001,0.01,0.99,0.0,18,0.9
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-7,compact_broad__compact_validation_fixture__reconstruction_relaxed__random_cv__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,7,False,2.796664334833622,0.0392774998908862,0.7422939999960363,1.086512416950427,6,0.0,0.0,1.0,0.0,10,0.7
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-11,compact_broad__compact_validation_fixture__reconstruction_relaxed__random_cv__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,11,False,2.7516497089527547,0.0378541250247508,0.7383672089781612,1.0732258330099285,6,0.0,0.0,1.0,0.0,10,0.7
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-19,compact_broad__compact_validation_fixture__reconstruction_relaxed__random_cv__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,19,False,2.799637122778222,0.0387992499163374,0.7360361659666523,1.0943269999697804,6,0.0,0.0,1.0,0.0,10,0.7
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-7,compact_broad__compact_validation_fixture__reconstruction_relaxed__deterministic_info__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,7,False,2.1825714162550867,0.0427693329984322,0.0925036249682307,1.1028019160730764,6,0.0,0.0,1.0,0.0,10,0.7
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-11,compact_broad__compact_validation_fixture__reconstruction_relaxed__deterministic_info__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,11,False,2.150112622999586,0.0383887500502169,0.0864052079850807,1.074025374953635,6,0.0,0.0,1.0,0.0,10,0.7
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-19,compact_broad__compact_validation_fixture__reconstruction_relaxed__deterministic_info__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,19,False,2.174081706092693,0.0402320410357788,0.0911407909588888,1.0849065410438925,6,0.0,0.0,1.0,0.0,10,0.7
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-7,compact_broad__compact_validation_fixture__minimal_cleaning__random_cv__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,7,False,2.79164962482173,0.0387860409682616,0.7410828749416396,1.0926129999570549,6,0.0,0.0,1.0,0.0,1,0.6
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-11,compact_broad__compact_validation_fixture__minimal_cleaning__random_cv__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,11,False,2.8148932080948725,0.0432293750345706,0.7382501249667257,1.076208082959056,6,0.0,0.0,1.0,0.0,1,0.6
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-19,compact_broad__compact_validation_fixture__minimal_cleaning__random_cv__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,19,False,2.79491145897191,0.0408223749836906,0.7398585829650983,1.084048334043473,6,0.0,0.0,1.0,0.0,1,0.6
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-7,compact_broad__compact_validation_fixture__minimal_cleaning__deterministic_info__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,7,False,2.1623278341721743,0.0391156659461557,0.0867447089403867,1.106545416987501,6,0.0,0.0,1.0,0.0,1,0.6
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-11,compact_broad__compact_validation_fixture__minimal_cleaning__deterministic_info__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,11,False,2.1451679988531396,0.041051874984987,0.093946291017346,1.0562789159594104,6,0.0,0.0,1.0,0.0,1,0.6
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-19,compact_broad__compact_validation_fixture__minimal_cleaning__deterministic_info__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,19,False,2.151746583986096,0.0403635419206693,0.0894366250140592,1.088785249972716,6,0.0,0.0,1.0,0.0,1,0.6
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-7,compact_broad__compact_validation_fixture__strict_cleaning__random_cv__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,7,False,2.8207790021551773,0.0402641670079901,0.7368462079903111,1.0938590000150723,6,0.005,0.02,0.9,0.1,18,0.9
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-11,compact_broad__compact_validation_fixture__strict_cleaning__random_cv__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,11,False,2.790773334214464,0.0383170830318704,0.7402881250018254,1.1013313749572262,6,0.005,0.02,0.9,0.1,18,0.9
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-19,compact_broad__compact_validation_fixture__strict_cleaning__random_cv__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,19,False,2.8162157081533223,0.0406431250739842,0.734175999998115,1.0944942920468748,6,0.005,0.02,0.9,0.1,18,0.9
compact_broad::compact_validation_fixture::strict_cleaning::deterministic_info::seed-7,compact_broad__compact_validation_fixture__strict_cleaning__deterministic_info__seed-7,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,deterministic_info,7,False,2.1702199149876833,0.0400770000414922,0.090681166970171,1.1029628328979015,6,0.005,0.02,0.9,0.1,18,0.9
compact_broad::compact_validation_fixture::strict_cleaning::deterministic_info::seed-11,compact_broad__compact_validation_fixture__strict_cleaning__deterministic_info__seed-11,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,deterministic_info,11,False,2.17564025206957,0.0401064170291647,0.0903182090260088,1.1059002090478316,6,0.005,0.02,0.9,0.1,18,0.9
compact_broad::compact_validation_fixture::strict_cleaning::deterministic_info::seed-19,compact_broad__compact_validation_fixture__strict_cleaning__deterministic_info__seed-19,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,deterministic_info,19,False,2.1566426689969376,0.0409068749286234,0.0917176250368356,1.0612097500124946,6,0.005,0.02,0.9,0.1,18,0.9
large_confirmation::large_release_default_subset::baseline_current::deterministic_info::seed-7,large_confirmation__large_release_default_subset__baseline_current__deterministic_info__seed-7,large_confirmation,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current full-size psychometric default profile,deterministic_info,7,True,177.0241775008617,51.48019795806613,3.031686957925558,1.0826876249630004,22,0.001,0.01,0.95,0.05,50,0.8
large_confirmation::large_release_default_subset::baseline_current::deterministic_info::seed-11,large_confirmation__large_release_default_subset__baseline_current__deterministic_info__seed-11,large_confirmation,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current full-size psychometric default profile,deterministic_info,11,True,185.9477030821145,57.28328445891384,3.2316947910003364,1.21881904208567,22,0.001,0.01,0.95,0.05,50,0.8
large_confirmation::large_release_default_subset::baseline_current::deterministic_info::seed-19,large_confirmation__large_release_default_subset__baseline_current__deterministic_info__seed-19,large_confirmation,large_release_default_subset,large release-default real-data subset,baseline_current,psychometric_default,current full-size psychometric default profile,deterministic_info,19,True,180.9652980011888,60.09903099993244,3.233000542037189,1.1316724170465022,22,0.001,0.01,0.95,0.05,50,0.8
